index,Unnamed: 0,INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,EXPIRY_DAYS,Approx_Spot_Price,Model_Price,Price_Difference
222342,3849489,OPTSTK,ACC,2019-12-26,1400.0,CE,0.0,0.0,0.0,329.9,198.9,0.0,0.0,0.0,0.0,2019-11-04,52,1657.4128319323054,272.9612525566956,-56.93874744330435
222342,3849489,OPTSTK,ACC,2019-12-26,1400.0,CE,0.0,0.0,0.0,329.9,198.9,0.0,0.0,0.0,0.0,2019-11-04,52,1657.4128319323054,265.22984439970713,-64.67015560029284
222377,3849524,OPTSTK,ACC,2019-12-26,1400.0,PE,0.0,0.0,0.0,62.55,22.5,0.0,0.0,0.0,0.0,2019-11-04,52,1657.4128319323054,0.3424685310270134,-62.20753146897298
222377,3849524,OPTSTK,ACC,2019-12-26,1400.0,PE,0.0,0.0,0.0,62.55,22.5,0.0,0.0,0.0,0.0,2019-11-04,52,1657.4128319323054,0.42969790699784255,-62.12030209300215
222412,3849559,OPTSTK,ACC,2020-01-30,1400.0,CE,0.0,0.0,0.0,228.9,222.7,0.0,0.0,0.0,0.0,2019-11-04,87,1571.8640986023897,196.0385497816225,-32.86145021837751
222412,3849559,OPTSTK,ACC,2020-01-30,1400.0,CE,0.0,0.0,0.0,228.9,222.7,0.0,0.0,0.0,0.0,2019-11-04,87,1571.8640986023897,197.24843537370216,-31.65156462629784
222447,3849594,OPTSTK,ACC,2020-01-30,1400.0,PE,0.0,0.0,0.0,40.45,38.55,0.0,0.0,0.0,0.0,2019-11-04,87,1571.8640986023897,7.870675576463642,-32.57932442353636
222447,3849594,OPTSTK,ACC,2020-01-30,1400.0,PE,0.0,0.0,0.0,40.45,38.55,0.0,0.0,0.0,0.0,2019-11-04,87,1571.8640986023897,5.952115213921005,-34.497884786079
251563,3926696,OPTIDX,BANKNIFTY,2019-10-10,29700.0,CE,240.9,250.3,29.0,33.15,33.15,72160.0,430023.54,66480.0,30900.0,2019-10-04,6,27727.349070248907,0.02225800908998237,-33.12774199091002
251563,3926696,OPTIDX,BANKNIFTY,2019-10-10,29700.0,CE,240.9,250.3,29.0,33.15,33.15,72160.0,430023.54,66480.0,30900.0,2019-10-04,6,27727.349070248907,0.6619509785082499,-32.48804902149175
251634,3926767,OPTIDX,BANKNIFTY,2019-10-10,29700.0,PE,1137.0,1981.4,1137.0,1981.4,1981.4,146.0,915.56,1200.0,-300.0,2019-10-04,6,27727.349070248907,1930.9103473186633,-50.48965268133679
251634,3926767,OPTIDX,BANKNIFTY,2019-10-10,29700.0,PE,1137.0,1981.4,1137.0,1981.4,1981.4,146.0,915.56,1200.0,-300.0,2019-10-04,6,27727.349070248907,1936.2689903347998,-45.13100966520028
251705,3926838,OPTIDX,BANKNIFTY,2019-10-17,29700.0,CE,271.55,286.25,70.3,97.55,97.55,124.0,740.48,1100.0,780.0,2019-10-04,13,27923.606655299616,26.70445324417421,-70.84554675582578
251705,3926838,OPTIDX,BANKNIFTY,2019-10-17,29700.0,CE,271.55,286.25,70.3,97.55,97.55,124.0,740.48,1100.0,780.0,2019-10-04,13,27923.606655299616,21.523582187156876,-76.02641781284312
251776,3926909,OPTIDX,BANKNIFTY,2019-10-17,29700.0,PE,0.0,0.0,0.0,1821.1,2200.8,0.0,0.0,0.0,0.0,2019-10-04,13,27923.606655299616,1797.6272759902022,-23.47272400979773
251776,3926909,OPTIDX,BANKNIFTY,2019-10-17,29700.0,PE,0.0,0.0,0.0,1821.1,2200.8,0.0,0.0,0.0,0.0,2019-10-04,13,27923.606655299616,1750.1313001236465,-70.96869987635341
251847,3926980,OPTIDX,BANKNIFTY,2019-10-24,29700.0,CE,0.0,0.0,0.0,771.5,483.25,0.0,0.0,0.0,0.0,2019-10-04,20,29730.24150082672,642.4996379016143,-129.00036209838572
251847,3926980,OPTIDX,BANKNIFTY,2019-10-24,29700.0,CE,0.0,0.0,0.0,771.5,483.25,0.0,0.0,0.0,0.0,2019-10-04,20,29730.24150082672,633.5306500231907,-137.96934997680933
251918,3927051,OPTIDX,BANKNIFTY,2019-10-24,29700.0,PE,0.0,0.0,0.0,660.0,2356.0,0.0,0.0,20.0,0.0,2019-10-04,20,29730.24150082672,491.3102079819326,-168.6897920180674
251918,3927051,OPTIDX,BANKNIFTY,2019-10-24,29700.0,PE,0.0,0.0,0.0,660.0,2356.0,0.0,0.0,20.0,0.0,2019-10-04,20,29730.24150082672,524.034475925695,-135.965524074305
251989,3927122,OPTIDX,BANKNIFTY,2019-10-31,29700.0,CE,493.9,493.9,215.7,230.1,230.1,145.0,870.24,4520.0,-180.0,2019-10-04,27,27792.053580702577,105.71420846587746,-124.38579153412253
251989,3927122,OPTIDX,BANKNIFTY,2019-10-31,29700.0,CE,493.9,493.9,215.7,230.1,230.1,145.0,870.24,4520.0,-180.0,2019-10-04,27,27792.053580702577,104.5992958922457,-125.50070410775429
252060,3927193,OPTIDX,BANKNIFTY,2019-10-31,29700.0,PE,1417.45,2028.4,1417.45,2028.4,2028.4,16.0,100.56,7480.0,0.0,2019-10-04,27,27792.053580702577,1971.799729116062,-56.60027088393804
252060,3927193,OPTIDX,BANKNIFTY,2019-10-31,29700.0,PE,1417.45,2028.4,1417.45,2028.4,2028.4,16.0,100.56,7480.0,0.0,2019-10-04,27,27792.053580702577,1861.853689311873,-166.54631068812705
252131,3927264,OPTIDX,BANKNIFTY,2019-11-07,29700.0,CE,0.0,0.0,0.0,574.1,814.2,0.0,0.0,0.0,0.0,2019-10-04,34,28130.342868824562,172.45241264044918,-401.6475873595508
252131,3927264,OPTIDX,BANKNIFTY,2019-11-07,29700.0,CE,0.0,0.0,0.0,574.1,814.2,0.0,0.0,0.0,0.0,2019-10-04,34,28130.342868824562,216.23351173627,-357.86648826373005
252202,3927335,OPTIDX,BANKNIFTY,2019-11-07,29700.0,PE,2005.75,2005.75,2005.75,2005.75,2614.6,2.0,12.68,20.0,-40.0,2019-10-04,34,28130.342868824562,1564.2821550411581,-441.46784495884185
252202,3927335,OPTIDX,BANKNIFTY,2019-11-07,29700.0,PE,2005.75,2005.75,2005.75,2005.75,2614.6,2.0,12.68,20.0,-40.0,2019-10-04,34,28130.342868824562,1610.5701055685195,-395.17989443148053
252273,3927406,OPTIDX,BANKNIFTY,2019-11-14,29700.0,CE,0.0,0.0,0.0,649.0,962.7,0.0,0.0,0.0,0.0,2019-10-04,41,28228.759339115095,255.02441587643483,-393.97558412356517
252273,3927406,OPTIDX,BANKNIFTY,2019-11-14,29700.0,CE,0.0,0.0,0.0,649.0,962.7,0.0,0.0,0.0,0.0,2019-10-04,41,28228.759339115095,331.68551479578656,-317.31448520421344
252344,3927477,OPTIDX,BANKNIFTY,2019-11-14,29700.0,PE,0.0,0.0,0.0,1953.9,2728.7,0.0,0.0,0.0,0.0,2019-10-04,41,28228.759339115095,1618.8190492916829,-335.08095070831723
252344,3927477,OPTIDX,BANKNIFTY,2019-11-14,29700.0,PE,0.0,0.0,0.0,1953.9,2728.7,0.0,0.0,0.0,0.0,2019-10-04,41,28228.759339115095,1646.0399122994993,-307.8600877005008
252415,3927548,OPTIDX,BANKNIFTY,2019-11-21,29700.0,CE,0.0,0.0,0.0,1047.55,1102.45,0.0,0.0,0.0,0.0,2019-10-04,48,29084.202965521567,592.4647119061765,-455.08528809382346
252415,3927548,OPTIDX,BANKNIFTY,2019-11-21,29700.0,CE,0.0,0.0,0.0,1047.55,1102.45,0.0,0.0,0.0,0.0,2019-10-04,48,29084.202965521567,659.9158712325309,-387.63412876746906
252486,3927619,OPTIDX,BANKNIFTY,2019-11-21,29700.0,PE,0.0,0.0,0.0,1468.7,2834.1,0.0,0.0,0.0,0.0,2019-10-04,48,29084.202965521567,1061.055606971375,-407.644393028625
252486,3927619,OPTIDX,BANKNIFTY,2019-11-21,29700.0,PE,0.0,0.0,0.0,1468.7,2834.1,0.0,0.0,0.0,0.0,2019-10-04,48,29084.202965521567,1063.9887586156183,-404.71124138438176
252557,3927690,OPTIDX,BANKNIFTY,2019-11-28,29700.0,CE,0.0,0.0,0.0,792.1,1234.95,0.0,0.0,0.0,0.0,2019-10-04,55,28240.82372201635,380.87578027620697,-411.22421972379306
252557,3927690,OPTIDX,BANKNIFTY,2019-11-28,29700.0,CE,0.0,0.0,0.0,792.1,1234.95,0.0,0.0,0.0,0.0,2019-10-04,55,28240.82372201635,440.02745542167503,-352.072544578325
252628,3927761,OPTIDX,BANKNIFTY,2019-11-28,29700.0,PE,0.0,0.0,0.0,2028.35,2932.25,0.0,0.0,0.0,0.0,2019-10-04,55,28240.82372201635,1694.4493715405195,-333.90062845948046
252628,3927761,OPTIDX,BANKNIFTY,2019-11-28,29700.0,PE,0.0,0.0,0.0,2028.35,2932.25,0.0,0.0,0.0,0.0,2019-10-04,55,28240.82372201635,1659.7370061722422,-368.6129938277577
252683,3927816,OPTIDX,BANKNIFTY,2019-12-05,29700.0,CE,0.0,0.0,0.0,1723.55,1361.2,0.0,0.0,0.0,0.0,2019-10-04,62,28474.52158259676,549.1148142630451,-1174.4351857369547
252683,3927816,OPTIDX,BANKNIFTY,2019-12-05,29700.0,CE,0.0,0.0,0.0,1723.55,1361.2,0.0,0.0,0.0,0.0,2019-10-04,62,28474.52158259676,539.840914212425,-1183.709085787575
252716,3927849,OPTIDX,BANKNIFTY,2019-12-05,29700.0,PE,0.0,0.0,0.0,2697.85,3024.2,0.0,0.0,0.0,0.0,2019-10-04,62,28474.52158259676,1513.2384694584714,-1184.6115305415285
252716,3927849,OPTIDX,BANKNIFTY,2019-12-05,29700.0,PE,0.0,0.0,0.0,2697.85,3024.2,0.0,0.0,0.0,0.0,2019-10-04,62,28474.52158259676,1491.1897524875487,-1206.6602475124512
252749,3927882,OPTIDX,BANKNIFTY,2019-12-26,29700.0,CE,0.0,0.0,0.0,3260.3,1710.5,0.0,0.0,0.0,0.0,2019-10-04,83,30118.727529198597,1527.5546067800326,-1732.7453932199676
252749,3927882,OPTIDX,BANKNIFTY,2019-12-26,29700.0,CE,0.0,0.0,0.0,3260.3,1710.5,0.0,0.0,0.0,0.0,2019-10-04,83,30118.727529198597,1581.6676741082256,-1678.6323258917746
252798,3927931,OPTIDX,BANKNIFTY,2019-12-26,29700.0,PE,0.0,0.0,0.0,2505.8,3270.85,0.0,0.0,0.0,0.0,2019-10-04,83,30118.727529198597,857.4317982412357,-1648.3682017587644
252798,3927931,OPTIDX,BANKNIFTY,2019-12-26,29700.0,PE,0.0,0.0,0.0,2505.8,3270.85,0.0,0.0,0.0,0.0,2019-10-04,83,30118.727529198597,837.7059168089535,-1668.0940831910466
256678,3931811,OPTSTK,ACC,2019-10-31,1400.0,CE,148.0,148.0,148.0,148.0,134.95,1.0,6.19,400.0,400.0,2019-10-04,27,1523.2814819186399,126.81266793299172,-21.187332067008285
256678,3931811,OPTSTK,ACC,2019-10-31,1400.0,CE,148.0,148.0,148.0,148.0,134.95,1.0,6.19,400.0,400.0,2019-10-04,27,1523.2814819186399,129.64413298696738,-18.355867013032622
256715,3931848,OPTSTK,ACC,2019-10-31,1400.0,PE,11.5,20.0,11.5,19.55,19.55,42.0,237.8,20400.0,10000.0,2019-10-04,27,1523.2814819186399,0.9560027999809246,-18.593997200019075
256715,3931848,OPTSTK,ACC,2019-10-31,1400.0,PE,11.5,20.0,11.5,19.55,19.55,42.0,237.8,20400.0,10000.0,2019-10-04,27,1523.2814819186399,1.8011512693012521,-17.74884873069875
256752,3931885,OPTSTK,ACC,2019-11-28,1400.0,CE,0.0,0.0,0.0,173.7,170.05,0.0,0.0,0.0,0.0,2019-10-04,55,1510.9916906000972,129.3458247902037,-44.354175209796296
256752,3931885,OPTSTK,ACC,2019-11-28,1400.0,CE,0.0,0.0,0.0,173.7,170.05,0.0,0.0,0.0,0.0,2019-10-04,55,1510.9916906000972,131.0033094787034,-42.6966905212966
256786,3931919,OPTSTK,ACC,2019-11-28,1400.0,PE,0.0,0.0,0.0,52.2,69.2,0.0,0.0,0.0,0.0,2019-10-04,55,1510.9916906000972,8.742612136783976,-43.45738786321603
256786,3931919,OPTSTK,ACC,2019-11-28,1400.0,PE,0.0,0.0,0.0,52.2,69.2,0.0,0.0,0.0,0.0,2019-10-04,55,1510.9916906000972,6.609441376550636,-45.59055862344937
256820,3931953,OPTSTK,ACC,2019-12-26,1400.0,CE,0.0,0.0,0.0,329.9,198.05,0.0,0.0,0.0,0.0,2019-10-04,83,1651.5223414437048,272.01068626077966,-57.88931373922031
256820,3931953,OPTSTK,ACC,2019-12-26,1400.0,CE,0.0,0.0,0.0,329.9,198.05,0.0,0.0,0.0,0.0,2019-10-04,83,1651.5223414437048,273.9185473485873,-55.98145265141267
256854,3931987,OPTSTK,ACC,2019-12-26,1400.0,PE,0.0,0.0,0.0,62.55,90.75,0.0,0.0,0.0,0.0,2019-10-04,83,1651.5223414437048,2.1261049559797165,-60.423895044020284
256854,3931987,OPTSTK,ACC,2019-12-26,1400.0,PE,0.0,0.0,0.0,62.55,90.75,0.0,0.0,0.0,0.0,2019-10-04,83,1651.5223414437048,1.8131012163478426,-60.73689878365215
287542,4042730,OPTIDX,BANKNIFTY,2019-09-05,29700.0,CE,0.35,0.35,0.3,0.3,0.0,70.0,415.8,60.0,-660.0,2019-09-04,1,29171.931785500507,6.621912567070903,6.321912567070903
287542,4042730,OPTIDX,BANKNIFTY,2019-09-05,29700.0,CE,0.35,0.35,0.3,0.3,0.0,70.0,415.8,60.0,-660.0,2019-09-04,1,29171.931785500507,7.8605538905048045,7.560553890504805
287622,4042810,OPTIDX,BANKNIFTY,2019-09-05,29700.0,PE,0.0,0.0,0.0,524.3,2571.45,0.0,0.0,0.0,0.0,2019-09-04,1,29171.931785500507,529.3679660330255,5.067966033025527
287622,4042810,OPTIDX,BANKNIFTY,2019-09-05,29700.0,PE,0.0,0.0,0.0,524.3,2571.45,0.0,0.0,0.0,0.0,2019-09-04,1,29171.931785500507,533.1520048341501,8.852004834150193
287702,4042890,OPTIDX,BANKNIFTY,2019-09-12,29700.0,CE,0.0,0.0,0.0,1804.85,6.75,0.0,0.0,0.0,0.0,2019-09-04,8,31029.519882771943,1370.3099969672164,-434.5400030327835
287702,4042890,OPTIDX,BANKNIFTY,2019-09-12,29700.0,CE,0.0,0.0,0.0,1804.85,6.75,0.0,0.0,0.0,0.0,2019-09-04,8,31029.519882771943,1386.5085604350786,-418.3414395649213
287774,4042962,OPTIDX,BANKNIFTY,2019-09-12,29700.0,PE,0.0,0.0,0.0,442.8,2545.2,0.0,0.0,0.0,0.0,2019-09-04,8,31029.519882771943,25.32195100436815,-417.47804899563187
287774,4042962,OPTIDX,BANKNIFTY,2019-09-12,29700.0,PE,0.0,0.0,0.0,442.8,2545.2,0.0,0.0,0.0,0.0,2019-09-04,8,31029.519882771943,22.86554557256594,-419.93445442743405
287846,4043034,OPTIDX,BANKNIFTY,2019-09-19,29700.0,CE,0.0,0.0,0.0,1523.9,42.45,0.0,0.0,0.0,0.0,2019-09-04,15,30711.085259197745,1179.4589115572833,-344.4410884427168
287846,4043034,OPTIDX,BANKNIFTY,2019-09-19,29700.0,CE,0.0,0.0,0.0,1523.9,42.45,0.0,0.0,0.0,0.0,2019-09-04,15,30711.085259197745,1201.2201421354212,-322.67985786457893
287915,4043103,OPTIDX,BANKNIFTY,2019-09-19,29700.0,PE,0.0,0.0,0.0,451.85,2548.05,0.0,0.0,0.0,0.0,2019-09-04,15,30711.085259197745,128.49259370267595,-323.3574062973241
287915,4043103,OPTIDX,BANKNIFTY,2019-09-19,29700.0,PE,0.0,0.0,0.0,451.85,2548.05,0.0,0.0,0.0,0.0,2019-09-04,15,30711.085259197745,110.1539204054533,-341.69607959454675
287984,4043172,OPTIDX,BANKNIFTY,2019-09-26,29700.0,CE,0.0,0.0,0.0,2507.55,96.6,0.0,0.0,0.0,0.0,2019-09-04,22,31676.47788863234,2087.1799724693174,-420.3700275306828
287984,4043172,OPTIDX,BANKNIFTY,2019-09-26,29700.0,CE,0.0,0.0,0.0,2507.55,96.6,0.0,0.0,0.0,0.0,2019-09-04,22,31676.47788863234,2130.0120482520338,-377.5379517479664
288064,4043252,OPTIDX,BANKNIFTY,2019-09-26,29700.0,PE,0.0,0.0,0.0,441.7,2569.25,0.0,0.0,0.0,0.0,2019-09-04,22,31676.47788863234,54.85988397435675,-386.8401160256432
288064,4043252,OPTIDX,BANKNIFTY,2019-09-26,29700.0,PE,0.0,0.0,0.0,441.7,2569.25,0.0,0.0,0.0,0.0,2019-09-04,22,31676.47788863234,62.764187463854384,-378.9358125361456
288144,4043332,OPTIDX,BANKNIFTY,2019-10-03,29700.0,CE,0.0,0.0,0.0,516.35,158.7,0.0,0.0,0.0,0.0,2019-09-04,29,28583.897744955244,271.9470883186035,-244.40291168139652
288144,4043332,OPTIDX,BANKNIFTY,2019-10-03,29700.0,CE,0.0,0.0,0.0,516.35,158.7,0.0,0.0,0.0,0.0,2019-09-04,29,28583.897744955244,294.6109714757506,-221.73902852424942
288193,4043381,OPTIDX,BANKNIFTY,2019-10-03,29700.0,PE,0.0,0.0,0.0,1514.7,2598.5,0.0,0.0,0.0,0.0,2019-09-04,29,28583.897744955244,1233.2109986409985,-281.4890013590016
288193,4043381,OPTIDX,BANKNIFTY,2019-10-03,29700.0,PE,0.0,0.0,0.0,1514.7,2598.5,0.0,0.0,0.0,0.0,2019-09-04,29,28583.897744955244,1362.1185783916242,-152.58142160837588
288242,4043430,OPTIDX,BANKNIFTY,2019-10-10,29700.0,CE,0.0,0.0,0.0,530.3,225.7,0.0,0.0,0.0,0.0,2019-09-04,36,28283.994802070985,288.32685517150395,-241.973144828496
288242,4043430,OPTIDX,BANKNIFTY,2019-10-10,29700.0,CE,0.0,0.0,0.0,530.3,225.7,0.0,0.0,0.0,0.0,2019-09-04,36,28283.994802070985,264.46136091283273,-265.8386390871672
288291,4043479,OPTIDX,BANKNIFTY,2019-10-10,29700.0,PE,0.0,0.0,0.0,1800.2,2622.25,0.0,0.0,0.0,0.0,2019-09-04,36,28283.994802070985,1483.814781399712,-316.385218600288
288291,4043479,OPTIDX,BANKNIFTY,2019-10-10,29700.0,PE,0.0,0.0,0.0,1800.2,2622.25,0.0,0.0,0.0,0.0,2019-09-04,36,28283.994802070985,1573.3607165632066,-226.8392834367935
288340,4043528,OPTIDX,BANKNIFTY,2019-10-17,29700.0,CE,0.0,0.0,0.0,639.25,292.8,0.0,0.0,0.0,0.0,2019-09-04,43,28343.719033909125,317.80051092016805,-321.44948907983195
288340,4043528,OPTIDX,BANKNIFTY,2019-10-17,29700.0,CE,0.0,0.0,0.0,639.25,292.8,0.0,0.0,0.0,0.0,2019-09-04,43,28343.719033909125,402.65595297049134,-236.59404702950866
288387,4043575,OPTIDX,BANKNIFTY,2019-10-17,29700.0,PE,0.0,0.0,0.0,1821.1,2654.55,0.0,0.0,0.0,0.0,2019-09-04,43,28343.719033909125,1526.8761453851423,-294.2238546148576
288387,4043575,OPTIDX,BANKNIFTY,2019-10-17,29700.0,PE,0.0,0.0,0.0,1821.1,2654.55,0.0,0.0,0.0,0.0,2019-09-04,43,28343.719033909125,1580.8774750302114,-240.22252496978854
288434,4043622,OPTIDX,BANKNIFTY,2019-10-24,29700.0,CE,0.0,0.0,0.0,771.5,359.95,0.0,0.0,0.0,0.0,2019-09-04,50,28215.070414424186,376.7877881448555,-394.7122118551445
288434,4043622,OPTIDX,BANKNIFTY,2019-10-24,29700.0,CE,0.0,0.0,0.0,771.5,359.95,0.0,0.0,0.0,0.0,2019-09-04,50,28215.070414424186,366.0502678727154,-405.4497321272846
288480,4043668,OPTIDX,BANKNIFTY,2019-10-24,29700.0,PE,0.0,0.0,0.0,2053.7,2686.95,0.0,0.0,0.0,0.0,2019-09-04,50,28215.070414424186,1682.1532713848467,-371.54672861515314
288480,4043668,OPTIDX,BANKNIFTY,2019-10-24,29700.0,PE,0.0,0.0,0.0,2053.7,2686.95,0.0,0.0,0.0,0.0,2019-09-04,50,28215.070414424186,1648.4369450227548,-405.263054977245
288526,4043714,OPTIDX,BANKNIFTY,2019-10-31,29700.0,CE,0.0,0.0,0.0,1110.65,426.65,0.0,0.0,0.0,0.0,2019-09-04,57,29337.59891759568,806.9811322869792,-303.66886771302086
288526,4043714,OPTIDX,BANKNIFTY,2019-10-31,29700.0,CE,0.0,0.0,0.0,1110.65,426.65,0.0,0.0,0.0,0.0,2019-09-04,57,29337.59891759568,833.7363964400031,-276.913603559997
288584,4043772,OPTIDX,BANKNIFTY,2019-10-31,29700.0,PE,0.0,0.0,0.0,1242.05,2718.9,0.0,0.0,0.0,0.0,2019-09-04,57,29337.59891759568,951.8842384358045,-290.16576156419546
288584,4043772,OPTIDX,BANKNIFTY,2019-10-31,29700.0,PE,0.0,0.0,0.0,1242.05,2718.9,0.0,0.0,0.0,0.0,2019-09-04,57,29337.59891759568,1011.8410261697979,-230.208973830202
292484,4047672,OPTSTK,ACC,2019-09-26,1400.0,CE,0.0,0.0,0.0,78.0,81.55,0.0,0.0,400.0,0.0,2019-09-04,22,1449.7871732015244,65.71412039427118,-12.285879605728823
292484,4047672,OPTSTK,ACC,2019-09-26,1400.0,CE,0.0,0.0,0.0,78.0,81.55,0.0,0.0,400.0,0.0,2019-09-04,22,1449.7871732015244,59.704721705460436,-18.295278294539564
292520,4047708,OPTSTK,ACC,2019-09-26,1400.0,PE,32.0,35.5,23.35,24.0,24.0,249.0,1423.8,26000.0,-800.0,2019-09-04,22,1449.7871732015244,9.653684262894819,-14.346315737105181
292520,4047708,OPTSTK,ACC,2019-09-26,1400.0,PE,32.0,35.5,23.35,24.0,24.0,249.0,1423.8,26000.0,-800.0,2019-09-04,22,1449.7871732015244,7.417908734109606,-16.582091265890394
292556,4047744,OPTSTK,ACC,2019-10-31,1400.0,CE,0.0,0.0,0.0,234.55,119.0,0.0,0.0,0.0,0.0,2019-09-04,57,1599.1610600886852,211.96796061278823,-22.58203938721178
292556,4047744,OPTSTK,ACC,2019-10-31,1400.0,CE,0.0,0.0,0.0,234.55,119.0,0.0,0.0,0.0,0.0,2019-09-04,57,1599.1610600886852,213.88907195857118,-20.660928041428832
292592,4047780,OPTSTK,ACC,2019-10-31,1400.0,PE,0.0,0.0,0.0,24.5,64.65,0.0,0.0,0.0,0.0,2019-09-04,57,1599.1610600886852,1.384568113330993,-23.115431886669008
292592,4047780,OPTSTK,ACC,2019-10-31,1400.0,PE,0.0,0.0,0.0,24.5,64.65,0.0,0.0,0.0,0.0,2019-09-04,57,1599.1610600886852,1.6859909660560584,-22.814009033943943
292628,4047816,OPTSTK,ACC,2019-11-28,1400.0,CE,0.0,0.0,0.0,173.7,141.75,0.0,0.0,0.0,0.0,2019-09-04,85,1505.2931680886065,129.25707881076383,-44.44292118923616
292628,4047816,OPTSTK,ACC,2019-11-28,1400.0,CE,0.0,0.0,0.0,173.7,141.75,0.0,0.0,0.0,0.0,2019-09-04,85,1505.2931680886065,142.22650486182843,-31.473495138171558
292661,4047849,OPTSTK,ACC,2019-11-28,1400.0,PE,0.0,0.0,0.0,52.2,80.9,0.0,0.0,0.0,0.0,2019-09-04,85,1505.2931680886065,14.69509086772593,-37.50490913227407
292661,4047849,OPTSTK,ACC,2019-11-28,1400.0,PE,0.0,0.0,0.0,52.2,80.9,0.0,0.0,0.0,0.0,2019-09-04,85,1505.2931680886065,15.48197902341352,-36.71802097658648
323612,4237524,OPTIDX,BANKNIFTY,2019-08-08,29700.0,CE,3.15,7.9,3.15,4.8,4.8,11918.0,70806.72,48620.0,-9440.0,2019-08-05,3,28290.34702817965,0.8539460532479594,-3.9460539467520404
323612,4237524,OPTIDX,BANKNIFTY,2019-08-08,29700.0,CE,3.15,7.9,3.15,4.8,4.8,11918.0,70806.72,48620.0,-9440.0,2019-08-05,3,28290.34702817965,0.1834110583939052,-4.616588941606095
323678,4237590,OPTIDX,BANKNIFTY,2019-08-08,29700.0,PE,0.0,0.0,0.0,1402.25,2037.1,0.0,0.0,280.0,0.0,2019-08-05,3,28290.34702817965,1391.8124785186387,-10.437521481361273
323678,4237590,OPTIDX,BANKNIFTY,2019-08-08,29700.0,PE,0.0,0.0,0.0,1402.25,2037.1,0.0,0.0,280.0,0.0,2019-08-05,3,28290.34702817965,1392.9567036827416,-9.29329631725841
323744,4237656,OPTIDX,BANKNIFTY,2019-08-14,29700.0,CE,0.0,0.0,0.0,2136.15,7.1,0.0,0.0,0.0,0.0,2019-08-05,9,29836.556124147693,428.48422168326334,-1707.6657783167368
323744,4237656,OPTIDX,BANKNIFTY,2019-08-14,29700.0,CE,0.0,0.0,0.0,2136.15,7.1,0.0,0.0,0.0,0.0,2019-08-05,9,29836.556124147693,460.9323069154018,-1675.2176930845983
323810,4237722,OPTIDX,BANKNIFTY,2019-08-14,29700.0,PE,2123.0,2123.0,1963.0,1963.0,2014.4,2.0,12.69,0.0,0.0,2019-08-05,9,29836.556124147693,308.90611217724376,-1654.0938878227562
323810,4237722,OPTIDX,BANKNIFTY,2019-08-14,29700.0,PE,2123.0,2123.0,1963.0,1963.0,2014.4,2.0,12.69,0.0,0.0,2019-08-05,9,29836.556124147693,282.74123066126396,-1680.258769338736
323876,4237788,OPTIDX,BANKNIFTY,2019-08-22,29700.0,CE,0.0,0.0,0.0,1954.4,42.2,0.0,0.0,0.0,0.0,2019-08-05,17,31053.966087831126,1493.5868455410496,-460.8131544589505
323876,4237788,OPTIDX,BANKNIFTY,2019-08-22,29700.0,CE,0.0,0.0,0.0,1954.4,42.2,0.0,0.0,0.0,0.0,2019-08-05,17,31053.966087831126,1543.3172145802607,-411.08278541973937
323942,4237854,OPTIDX,BANKNIFTY,2019-08-22,29700.0,PE,0.0,0.0,0.0,531.35,2009.9,0.0,0.0,0.0,0.0,2019-08-05,17,31053.966087831126,105.10207498886888,-426.24792501113114
323942,4237854,OPTIDX,BANKNIFTY,2019-08-22,29700.0,PE,0.0,0.0,0.0,531.35,2009.9,0.0,0.0,0.0,0.0,2019-08-05,17,31053.966087831126,85.73130077542972,-445.6186992245703
324008,4237920,OPTIDX,BANKNIFTY,2019-08-29,29700.0,CE,45.05,73.4,42.75,59.3,59.3,294.0,1749.5,7540.0,-120.0,2019-08-05,24,27736.06649904093,62.86307531364855,3.563075313648554
324008,4237920,OPTIDX,BANKNIFTY,2019-08-29,29700.0,CE,45.05,73.4,42.75,59.3,59.3,294.0,1749.5,7540.0,-120.0,2019-08-05,24,27736.06649904093,74.83821657384304,15.538216573843044
324076,4237988,OPTIDX,BANKNIFTY,2019-08-29,29700.0,PE,2080.0,2150.0,1925.75,1925.75,2019.7,6.0,38.11,4280.0,0.0,2019-08-05,24,27736.06649904093,1929.0599572540705,3.3099572540704685
324076,4237988,OPTIDX,BANKNIFTY,2019-08-29,29700.0,PE,2080.0,2150.0,1925.75,1925.75,2019.7,6.0,38.11,4280.0,0.0,2019-08-05,24,27736.06649904093,1883.7128125738673,-42.03718742613273
324144,4238056,OPTIDX,BANKNIFTY,2019-09-05,29700.0,CE,0.0,0.0,0.0,1748.55,138.3,0.0,0.0,0.0,0.0,2019-08-05,31,30798.39412968064,1466.2471104674707,-282.3028895325292
324144,4238056,OPTIDX,BANKNIFTY,2019-09-05,29700.0,CE,0.0,0.0,0.0,1748.55,138.3,0.0,0.0,0.0,0.0,2019-08-05,31,30798.39412968064,1500.2377463285143,-248.31225367148568
324210,4238122,OPTIDX,BANKNIFTY,2019-09-05,29700.0,PE,0.0,0.0,0.0,524.3,2025.5,0.0,0.0,0.0,0.0,2019-08-05,31,30798.39412968064,273.2212200846012,-251.07877991539874
