SYMBOL,STRIKE_PR,EXPIRY_DT,TIMESTAMP,Approx_Spot_Price
BANKNIFTY,29700.0,2019-10-03,2019-08-07,28470.64891759568
BANKNIFTY,29700.0,2019-10-03,2019-08-07,28470.64891759568
BANKNIFTY,29700.0,2019-10-31,2019-08-07,29224.783637308294
BANKNIFTY,29700.0,2019-10-31,2019-08-07,29224.783637308294
ACC,1400.0,2019-08-29,2019-08-07,1515.5371732015244
ACC,1400.0,2019-08-29,2019-08-07,1515.5371732015244
ACC,1400.0,2019-09-26,2019-08-07,1594.8437232388508
ACC,1400.0,2019-09-26,2019-08-07,1594.8437232388508
ACC,1400.0,2019-10-31,2019-08-07,1593.8431680886065
ACC,1400.0,2019-10-31,2019-08-07,1593.8431680886065
BANKNIFTY,29700.0,2019-11-07,2019-11-07,30634.131785500507
BANKNIFTY,29700.0,2019-11-07,2019-11-07,30634.131785500507
BANKNIFTY,29700.0,2019-11-14,2019-11-07,30559.734198113598
BANKNIFTY,29700.0,2019-11-14,2019-11-07,30559.734198113598
BANKNIFTY,29700.0,2019-11-21,2019-11-07,30490.595679118676
BANKNIFTY,29700.0,2019-11-21,2019-11-07,30490.595679118676
BANKNIFTY,29700.0,2019-11-28,2019-11-07,30449.7344168661
BANKNIFTY,29700.0,2019-11-28,2019-11-07,30449.7344168661
BANKNIFTY,29700.0,2019-12-05,2019-11-07,28612.000385231793
BANKNIFTY,29700.0,2019-12-05,2019-11-07,28612.000385231793
BANKNIFTY,29700.0,2019-12-12,2019-11-07,28322.29355811672
BANKNIFTY,29700.0,2019-12-12,2019-11-07,28322.29355811672
BANKNIFTY,29700.0,2019-12-19,2019-11-07,29120.96390944686
BANKNIFTY,29700.0,2019-12-19,2019-11-07,29120.96390944686
BANKNIFTY,29700.0,2019-12-26,2019-11-07,30255.81141317318
BANKNIFTY,29700.0,2019-12-26,2019-11-07,30255.81141317318
BANKNIFTY,29700.0,2020-01-02,2019-11-07,29214.586043271618
BANKNIFTY,29700.0,2020-01-02,2019-11-07,29214.586043271618
BANKNIFTY,29700.0,2020-01-30,2019-11-07,30159.4053077777
BANKNIFTY,29700.0,2020-01-30,2019-11-07,30159.4053077777
ACC,1400.0,2019-11-28,2019-11-07,1582.9783900206241
ACC,1400.0,2019-11-28,2019-11-07,1582.9783900206241
ACC,1400.0,2019-12-26,2019-11-07,1657.9842080283654
ACC,1400.0,2019-12-26,2019-11-07,1657.9842080283654
ACC,1400.0,2020-01-30,2019-11-07,1572.432741780767
ACC,1400.0,2020-01-30,2019-11-07,1572.432741780767
BANKNIFTY,29700.0,2019-10-10,2019-10-07,27936.64702817965
BANKNIFTY,29700.0,2019-10-10,2019-10-07,27936.64702817965
BANKNIFTY,29700.0,2019-10-17,2019-10-07,27902.992922164573
BANKNIFTY,29700.0,2019-10-17,2019-10-07,27902.992922164573
BANKNIFTY,29700.0,2019-10-24,2019-10-07,29742.416087831127
BANKNIFTY,29700.0,2019-10-24,2019-10-07,29742.416087831127
BANKNIFTY,29700.0,2019-10-31,2019-10-07,27848.266499040932
BANKNIFTY,29700.0,2019-10-31,2019-10-07,27848.266499040932
BANKNIFTY,29700.0,2019-11-07,2019-10-07,28497.24412968064
BANKNIFTY,29700.0,2019-11-07,2019-10-07,28497.24412968064
BANKNIFTY,29700.0,2019-11-14,2019-10-07,28240.898953661934
BANKNIFTY,29700.0,2019-11-14,2019-10-07,28240.898953661934
BANKNIFTY,29700.0,2019-11-21,2019-10-07,29096.330944921516
BANKNIFTY,29700.0,2019-11-21,2019-10-07,29096.330944921516
BANKNIFTY,29700.0,2019-11-28,2019-10-07,28252.94007742105
BANKNIFTY,29700.0,2019-11-28,2019-10-07,28252.94007742105
BANKNIFTY,29700.0,2019-12-05,2019-10-07,28486.62632514717
BANKNIFTY,29700.0,2019-12-05,2019-10-07,28486.62632514717
BANKNIFTY,29700.0,2019-12-26,2019-10-07,30130.79749992512
BANKNIFTY,29700.0,2019-12-26,2019-10-07,30130.79749992512
ACC,1400.0,2019-10-31,2019-10-07,1456.6048181366095
ACC,1400.0,2019-10-31,2019-10-07,1456.6048181366095
ACC,1400.0,2019-11-28,2019-10-07,1511.5628319323055
ACC,1400.0,2019-11-28,2019-10-07,1511.5628319323055
ACC,1400.0,2019-12-26,2019-10-07,1652.0912962927664
ACC,1400.0,2019-12-26,2019-10-07,1652.0912962927664
BANKNIFTY,29700.0,2019-08-08,2019-08-08,28116.781785500505
BANKNIFTY,29700.0,2019-08-08,2019-08-08,28116.781785500505
BANKNIFTY,29700.0,2019-08-14,2019-08-08,27723.549070248908
BANKNIFTY,29700.0,2019-08-14,2019-08-08,27723.549070248908
BANKNIFTY,29700.0,2019-08-22,2019-08-08,31066.145679118676
BANKNIFTY,29700.0,2019-08-22,2019-08-08,31066.145679118676
BANKNIFTY,29700.0,2019-08-29,2019-08-08,28084.4344168661
BANKNIFTY,29700.0,2019-08-29,2019-08-08,28084.4344168661
BANKNIFTY,29700.0,2019-09-05,2019-08-08,30810.550385231792
BANKNIFTY,29700.0,2019-09-05,2019-08-08,30810.550385231792
BANKNIFTY,29700.0,2019-09-12,2019-08-08,30919.99355811672
BANKNIFTY,29700.0,2019-09-12,2019-08-08,30919.99355811672
BANKNIFTY,29700.0,2019-09-19,2019-08-08,30601.66390944686
BANKNIFTY,29700.0,2019-09-19,2019-08-08,30601.66390944686
BANKNIFTY,29700.0,2019-09-26,2019-08-08,31567.161413173184
BANKNIFTY,29700.0,2019-09-26,2019-08-08,31567.161413173184
BANKNIFTY,29700.0,2019-10-03,2019-08-08,28474.68604327162
BANKNIFTY,29700.0,2019-10-03,2019-08-08,28474.68604327162
BANKNIFTY,29700.0,2019-10-31,2019-08-08,29228.805307777697
BANKNIFTY,29700.0,2019-10-31,2019-08-08,29228.805307777697
ACC,1400.0,2019-08-29,2019-08-08,1577.528390020624
ACC,1400.0,2019-08-29,2019-08-08,1577.528390020624
ACC,1400.0,2019-09-26,2019-08-08,1595.0342080283656
ACC,1400.0,2019-09-26,2019-08-08,1595.0342080283656
ACC,1400.0,2019-10-31,2019-08-08,1594.0327417807669
ACC,1400.0,2019-10-31,2019-08-08,1594.0327417807669
BANKNIFTY,29700.0,2019-11-14,2019-11-08,30676.099070248907
BANKNIFTY,29700.0,2019-11-14,2019-11-08,30676.099070248907
BANKNIFTY,29700.0,2019-11-21,2019-11-08,30547.106655299616
BANKNIFTY,29700.0,2019-11-21,2019-11-08,30547.106655299616
BANKNIFTY,29700.0,2019-11-28,2019-11-08,30491.54150082672
BANKNIFTY,29700.0,2019-11-28,2019-11-08,30491.54150082672
BANKNIFTY,29700.0,2019-12-05,2019-11-08,28616.053580702577
BANKNIFTY,29700.0,2019-12-05,2019-11-08,28616.053580702577
BANKNIFTY,29700.0,2019-12-12,2019-11-08,28326.342868824562
BANKNIFTY,29700.0,2019-12-12,2019-11-08,28326.342868824562
BANKNIFTY,29700.0,2019-12-19,2019-11-08,29125.009339115095
BANKNIFTY,29700.0,2019-12-19,2019-11-08,29125.009339115095
BANKNIFTY,29700.0,2019-12-26,2019-11-08,30259.852965521568
BANKNIFTY,29700.0,2019-12-26,2019-11-08,30259.852965521568
BANKNIFTY,29700.0,2020-01-02,2019-11-08,29218.62372201635
BANKNIFTY,29700.0,2020-01-02,2019-11-08,29218.62372201635
BANKNIFTY,29700.0,2020-01-09,2019-11-08,30681.37158259676
BANKNIFTY,29700.0,2020-01-09,2019-11-08,30681.37158259676
BANKNIFTY,29700.0,2020-01-30,2019-11-08,30163.427529198598
BANKNIFTY,29700.0,2020-01-30,2019-11-08,30163.427529198598
ACC,1400.0,2019-11-28,2019-11-08,1577.019633035603
ACC,1400.0,2019-11-28,2019-11-08,1577.019633035603
ACC,1400.0,2019-12-26,2019-11-08,1658.1747189134744
ACC,1400.0,2019-12-26,2019-11-08,1658.1747189134744
ACC,1400.0,2020-01-30,2019-11-08,1572.622341443705
ACC,1400.0,2020-01-30,2019-11-08,1572.622341443705
BANKNIFTY,29700.0,2019-08-14,2019-08-09,27724.714499254158
BANKNIFTY,29700.0,2019-08-14,2019-08-09,27724.714499254158
BANKNIFTY,29700.0,2019-08-22,2019-08-09,31070.206655299615
BANKNIFTY,29700.0,2019-08-22,2019-08-09,31070.206655299615
BANKNIFTY,29700.0,2019-08-29,2019-08-09,28409.99150082672
BANKNIFTY,29700.0,2019-08-29,2019-08-09,28409.99150082672
BANKNIFTY,29700.0,2019-09-05,2019-08-09,30814.603580702576
BANKNIFTY,29700.0,2019-09-05,2019-08-09,30814.603580702576
BANKNIFTY,29700.0,2019-09-12,2019-08-09,30924.042868824563
BANKNIFTY,29700.0,2019-09-12,2019-08-09,30924.042868824563
BANKNIFTY,29700.0,2019-09-19,2019-08-09,30605.709339115096
BANKNIFTY,29700.0,2019-09-19,2019-08-09,30605.709339115096
BANKNIFTY,29700.0,2019-09-26,2019-08-09,31571.202965521567
BANKNIFTY,29700.0,2019-09-26,2019-08-09,31571.202965521567
BANKNIFTY,29700.0,2019-10-03,2019-08-09,28478.72372201635
BANKNIFTY,29700.0,2019-10-03,2019-08-09,28478.72372201635
BANKNIFTY,29700.0,2019-10-10,2019-08-09,28178.92158259676
BANKNIFTY,29700.0,2019-10-10,2019-08-09,28178.92158259676
BANKNIFTY,29700.0,2019-10-31,2019-08-09,29232.827529198596
BANKNIFTY,29700.0,2019-10-31,2019-08-09,29232.827529198596
ACC,1400.0,2019-08-29,2019-08-09,1577.719633035603
ACC,1400.0,2019-08-29,2019-08-09,1577.719633035603
ACC,1400.0,2019-09-26,2019-08-09,1595.2247189134746
ACC,1400.0,2019-09-26,2019-08-09,1595.2247189134746
ACC,1400.0,2019-10-31,2019-08-09,1594.2223414437049
ACC,1400.0,2019-10-31,2019-08-09,1594.2223414437049
BANKNIFTY,29700.0,2019-10-10,2019-10-09,28682.931785500507
BANKNIFTY,29700.0,2019-10-10,2019-10-09,28682.931785500507
BANKNIFTY,29700.0,2019-10-17,2019-10-09,28030.469882771944
BANKNIFTY,29700.0,2019-10-17,2019-10-09,28030.469882771944
BANKNIFTY,29700.0,2019-10-24,2019-10-09,29750.535259197746
BANKNIFTY,29700.0,2019-10-24,2019-10-09,29750.535259197746
BANKNIFTY,29700.0,2019-10-31,2019-10-09,28797.22788863234
BANKNIFTY,29700.0,2019-10-31,2019-10-09,28797.22788863234
BANKNIFTY,29700.0,2019-11-07,2019-10-09,28505.34774495524
BANKNIFTY,29700.0,2019-11-07,2019-10-09,28505.34774495524
BANKNIFTY,29700.0,2019-11-14,2019-10-09,28248.994802070985
BANKNIFTY,29700.0,2019-11-14,2019-10-09,28248.994802070985
BANKNIFTY,29700.0,2019-11-21,2019-10-09,29104.419033909122
BANKNIFTY,29700.0,2019-11-21,2019-10-09,29104.419033909122
BANKNIFTY,29700.0,2019-11-28,2019-10-09,28261.020414424187
BANKNIFTY,29700.0,2019-11-28,2019-10-09,28261.020414424187
BANKNIFTY,29700.0,2019-12-05,2019-10-09,28494.69891759568
BANKNIFTY,29700.0,2019-12-05,2019-10-09,28494.69891759568
BANKNIFTY,29700.0,2019-12-26,2019-10-09,30138.846903217665
BANKNIFTY,29700.0,2019-12-26,2019-10-09,30138.846903217665
ACC,1400.0,2019-10-31,2019-10-09,1471.5371732015244
ACC,1400.0,2019-10-31,2019-10-09,1471.5371732015244
ACC,1400.0,2019-11-28,2019-10-09,1511.9437232388507
ACC,1400.0,2019-11-28,2019-10-09,1511.9437232388507
ACC,1400.0,2019-12-26,2019-10-09,1652.4707294446036
ACC,1400.0,2019-12-26,2019-10-09,1652.4707294446036
BANKNIFTY,29700.0,2019-09-12,2019-09-09,31049.84702817965
BANKNIFTY,29700.0,2019-09-12,2019-09-09,31049.84702817965
BANKNIFTY,29700.0,2019-09-19,2019-09-09,30731.39292216457
BANKNIFTY,29700.0,2019-09-19,2019-09-09,30731.39292216457
BANKNIFTY,29700.0,2019-09-26,2019-09-09,31696.76608783113
BANKNIFTY,29700.0,2019-09-26,2019-09-09,31696.76608783113
BANKNIFTY,29700.0,2019-10-03,2019-09-09,28604.166499040934
BANKNIFTY,29700.0,2019-10-03,2019-09-09,28604.166499040934
BANKNIFTY,29700.0,2019-10-10,2019-09-09,28304.24412968064
BANKNIFTY,29700.0,2019-10-10,2019-09-09,28304.24412968064
BANKNIFTY,29700.0,2019-10-17,2019-09-09,28363.948953661937
BANKNIFTY,29700.0,2019-10-17,2019-09-09,28363.948953661937
BANKNIFTY,29700.0,2019-10-24,2019-09-09,28235.280944921516
BANKNIFTY,29700.0,2019-10-24,2019-09-09,28235.280944921516
BANKNIFTY,29700.0,2019-10-31,2019-09-09,29357.79007742105
BANKNIFTY,29700.0,2019-10-31,2019-09-09,29357.79007742105
ACC,1400.0,2019-09-26,2019-09-09,1462.993519291703
ACC,1400.0,2019-09-26,2019-09-09,1462.993519291703
ACC,1400.0,2019-10-31,2019-09-09,1600.1128319323054
ACC,1400.0,2019-10-31,2019-09-09,1600.1128319323054
ACC,1400.0,2019-11-28,2019-09-09,1506.2412962927665
ACC,1400.0,2019-11-28,2019-09-09,1506.2412962927665
BANKNIFTY,29700.0,2019-10-10,2019-10-10,27965.631785500507
BANKNIFTY,29700.0,2019-10-10,2019-10-10,27965.631785500507
BANKNIFTY,29700.0,2019-10-17,2019-10-10,28322.734198113598
BANKNIFTY,29700.0,2019-10-17,2019-10-10,28322.734198113598
BANKNIFTY,29700.0,2019-10-24,2019-10-10,29754.595679118676
BANKNIFTY,29700.0,2019-10-24,2019-10-10,29754.595679118676
BANKNIFTY,29700.0,2019-10-31,2019-10-10,28030.8844168661
BANKNIFTY,29700.0,2019-10-31,2019-10-10,28030.8844168661
BANKNIFTY,29700.0,2019-11-07,2019-10-10,28509.40038523179
BANKNIFTY,29700.0,2019-11-07,2019-10-10,28509.40038523179
BANKNIFTY,29700.0,2019-11-14,2019-10-10,28253.04355811672
BANKNIFTY,29700.0,2019-11-14,2019-10-10,28253.04355811672
BANKNIFTY,29700.0,2019-11-21,2019-10-10,29108.46390944686
BANKNIFTY,29700.0,2019-11-21,2019-10-10,29108.46390944686
BANKNIFTY,29700.0,2019-11-28,2019-10-10,28265.06141317318
BANKNIFTY,29700.0,2019-11-28,2019-10-10,28265.06141317318
BANKNIFTY,29700.0,2019-12-05,2019-10-10,28498.73604327162
BANKNIFTY,29700.0,2019-12-05,2019-10-10,28498.73604327162
BANKNIFTY,29700.0,2019-12-26,2019-10-10,30142.87243193296
BANKNIFTY,29700.0,2019-12-26,2019-10-10,30142.87243193296
ACC,1400.0,2019-10-31,2019-10-10,1425.528390020624
ACC,1400.0,2019-10-31,2019-10-10,1425.528390020624
ACC,1400.0,2019-11-28,2019-10-10,1509.7342080283654
ACC,1400.0,2019-11-28,2019-10-10,1509.7342080283654
ACC,1400.0,2019-12-26,2019-10-10,1652.6604850069407
ACC,1400.0,2019-12-26,2019-10-10,1652.6604850069407
BANKNIFTY,29700.0,2019-11-14,2019-11-11,30717.89702817965
BANKNIFTY,29700.0,2019-11-14,2019-11-11,30717.89702817965
BANKNIFTY,29700.0,2019-11-21,2019-11-11,30632.14292216457
BANKNIFTY,29700.0,2019-11-21,2019-11-11,30632.14292216457
BANKNIFTY,29700.0,2019-11-28,2019-11-11,30582.266087831125
BANKNIFTY,29700.0,2019-11-28,2019-11-11,30582.266087831125
BANKNIFTY,29700.0,2019-12-05,2019-11-11,28628.216499040933
BANKNIFTY,29700.0,2019-12-05,2019-11-11,28628.216499040933
BANKNIFTY,29700.0,2019-12-12,2019-11-11,28338.49412968064
BANKNIFTY,29700.0,2019-12-12,2019-11-11,28338.49412968064
BANKNIFTY,29700.0,2019-12-19,2019-11-11,29137.148953661934
BANKNIFTY,29700.0,2019-12-19,2019-11-11,29137.148953661934
BANKNIFTY,29700.0,2019-12-26,2019-11-11,30271.980944921517
BANKNIFTY,29700.0,2019-12-26,2019-11-11,30271.980944921517
BANKNIFTY,29700.0,2020-01-02,2019-11-11,29230.74007742105
BANKNIFTY,29700.0,2020-01-02,2019-11-11,29230.74007742105
BANKNIFTY,29700.0,2020-01-09,2019-11-11,30693.476325147167
BANKNIFTY,29700.0,2020-01-09,2019-11-11,30693.476325147167
BANKNIFTY,29700.0,2020-01-30,2019-11-11,30175.49749992512
BANKNIFTY,29700.0,2020-01-30,2019-11-11,30175.49749992512
ACC,1400.0,2019-11-28,2019-11-11,1506.293519291703
ACC,1400.0,2019-11-28,2019-11-11,1506.293519291703
ACC,1400.0,2019-12-26,2019-11-11,1658.7464081781186
ACC,1400.0,2019-12-26,2019-11-11,1658.7464081781186
ACC,1400.0,2020-01-30,2019-11-11,1573.1912962927665
ACC,1400.0,2020-01-30,2019-11-11,1573.1912962927665
BANKNIFTY,29700.0,2019-10-17,2019-10-11,28396.049070248908
BANKNIFTY,29700.0,2019-10-17,2019-10-11,28396.049070248908
BANKNIFTY,29700.0,2019-10-24,2019-10-11,28982.956655299615
BANKNIFTY,29700.0,2019-10-24,2019-10-11,28982.956655299615
BANKNIFTY,29700.0,2019-10-31,2019-10-11,28067.14150082672
BANKNIFTY,29700.0,2019-10-31,2019-10-11,28067.14150082672
BANKNIFTY,29700.0,2019-11-07,2019-10-11,28513.453580702575
BANKNIFTY,29700.0,2019-11-07,2019-10-11,28513.453580702575
BANKNIFTY,29700.0,2019-11-14,2019-10-11,28257.092868824562
BANKNIFTY,29700.0,2019-11-14,2019-10-11,28257.092868824562
BANKNIFTY,29700.0,2019-11-21,2019-10-11,29112.509339115095
BANKNIFTY,29700.0,2019-11-21,2019-10-11,29112.509339115095
BANKNIFTY,29700.0,2019-11-28,2019-10-11,28269.102965521568
BANKNIFTY,29700.0,2019-11-28,2019-10-11,28269.102965521568
BANKNIFTY,29700.0,2019-12-05,2019-10-11,28502.77372201635
BANKNIFTY,29700.0,2019-12-05,2019-10-11,28502.77372201635
BANKNIFTY,29700.0,2019-12-26,2019-10-11,30146.89851212831
BANKNIFTY,29700.0,2019-12-26,2019-10-11,30146.89851212831
ACC,1400.0,2019-10-31,2019-10-11,1442.0696330356031
ACC,1400.0,2019-10-31,2019-10-11,1442.0696330356031
ACC,1400.0,2019-11-28,2019-10-11,1509.9247189134744
ACC,1400.0,2019-11-28,2019-10-11,1509.9247189134744
ACC,1400.0,2019-12-26,2019-10-11,1652.8502665649708
ACC,1400.0,2019-12-26,2019-10-11,1652.8502665649708
BANKNIFTY,29700.0,2019-09-12,2019-09-11,31057.981785500506
BANKNIFTY,29700.0,2019-09-12,2019-09-11,31057.981785500506
BANKNIFTY,29700.0,2019-09-19,2019-09-11,30739.519882771943
BANKNIFTY,29700.0,2019-09-19,2019-09-11,30739.519882771943
BANKNIFTY,29700.0,2019-09-26,2019-09-11,31704.88525919775
BANKNIFTY,29700.0,2019-09-26,2019-09-11,31704.88525919775
BANKNIFTY,29700.0,2019-10-03,2019-09-11,28612.277888632343
BANKNIFTY,29700.0,2019-10-03,2019-09-11,28612.277888632343
BANKNIFTY,29700.0,2019-10-10,2019-09-11,28312.34774495524
BANKNIFTY,29700.0,2019-10-10,2019-09-11,28312.34774495524
BANKNIFTY,29700.0,2019-10-17,2019-09-11,28372.04480207099
BANKNIFTY,29700.0,2019-10-17,2019-09-11,28372.04480207099
BANKNIFTY,29700.0,2019-10-24,2019-09-11,28243.369033909123
BANKNIFTY,29700.0,2019-10-24,2019-09-11,28243.369033909123
BANKNIFTY,29700.0,2019-10-31,2019-09-11,29365.870414424186
BANKNIFTY,29700.0,2019-10-31,2019-09-11,29365.870414424186
ACC,1400.0,2019-09-26,2019-09-11,1487.4762411743043
ACC,1400.0,2019-09-26,2019-09-11,1487.4762411743043
ACC,1400.0,2019-10-31,2019-09-11,1600.4937232388506
ACC,1400.0,2019-10-31,2019-09-11,1600.4937232388506
ACC,1400.0,2019-11-28,2019-09-11,1506.6207294446037
ACC,1400.0,2019-11-28,2019-09-11,1506.6207294446037
BANKNIFTY,29700.0,2019-09-12,2019-09-12,31057.981785500506
BANKNIFTY,29700.0,2019-09-12,2019-09-12,31057.981785500506
BANKNIFTY,29700.0,2019-09-19,2019-09-12,30743.584198113596
BANKNIFTY,29700.0,2019-09-19,2019-09-12,30743.584198113596
BANKNIFTY,29700.0,2019-09-26,2019-09-12,31708.945679118675
BANKNIFTY,29700.0,2019-09-26,2019-09-12,31708.945679118675
BANKNIFTY,29700.0,2019-10-03,2019-09-12,28616.334416866102
BANKNIFTY,29700.0,2019-10-03,2019-09-12,28616.334416866102
BANKNIFTY,29700.0,2019-10-10,2019-09-12,28316.40038523179
BANKNIFTY,29700.0,2019-10-10,2019-09-12,28316.40038523179
BANKNIFTY,29700.0,2019-10-17,2019-09-12,28376.09355811672
BANKNIFTY,29700.0,2019-10-17,2019-09-12,28376.09355811672
BANKNIFTY,29700.0,2019-10-24,2019-09-12,28247.41390944686
BANKNIFTY,29700.0,2019-10-24,2019-09-12,28247.41390944686
BANKNIFTY,29700.0,2019-10-31,2019-09-12,29369.91141317318
BANKNIFTY,29700.0,2019-10-31,2019-09-12,29369.91141317318
ACC,1400.0,2019-09-26,2019-09-12,1490.5676414399377
ACC,1400.0,2019-09-26,2019-09-12,1490.5676414399377
ACC,1400.0,2019-10-31,2019-09-12,1600.6842080283654
ACC,1400.0,2019-10-31,2019-09-12,1600.6842080283654
ACC,1400.0,2019-11-28,2019-09-12,1506.8104850069408
ACC,1400.0,2019-11-28,2019-09-12,1506.8104850069408
BANKNIFTY,29700.0,2019-08-14,2019-08-13,27734.431785500507
BANKNIFTY,29700.0,2019-08-14,2019-08-13,27734.431785500507
BANKNIFTY,29700.0,2019-08-22,2019-08-13,31086.45612414769
BANKNIFTY,29700.0,2019-08-22,2019-08-13,31086.45612414769
BANKNIFTY,29700.0,2019-08-29,2019-08-13,27722.175395460625
BANKNIFTY,29700.0,2019-08-29,2019-08-13,27722.175395460625
BANKNIFTY,29700.0,2019-09-05,2019-08-13,30830.821916049324
BANKNIFTY,29700.0,2019-09-05,2019-08-13,30830.821916049324
BANKNIFTY,29700.0,2019-09-12,2019-08-13,30940.245659796867
BANKNIFTY,29700.0,2019-09-12,2019-08-13,30940.245659796867
BANKNIFTY,29700.0,2019-09-19,2019-08-13,30621.89660061138
BANKNIFTY,29700.0,2019-09-19,2019-08-13,30621.89660061138
BANKNIFTY,29700.0,2019-09-26,2019-08-13,31587.374712425975
BANKNIFTY,29700.0,2019-09-26,2019-08-13,31587.374712425975
BANKNIFTY,29700.0,2019-10-03,2019-08-13,28494.87996919875
BANKNIFTY,29700.0,2019-10-03,2019-08-13,28494.87996919875
BANKNIFTY,29700.0,2019-10-10,2019-08-13,28195.062344912778
BANKNIFTY,29700.0,2019-10-10,2019-08-13,28195.062344912778
BANKNIFTY,29700.0,2019-10-31,2019-08-13,29248.9219259069
BANKNIFTY,29700.0,2019-10-31,2019-08-13,29248.9219259069
ACC,1400.0,2019-08-29,2019-08-13,1578.83486712609
ACC,1400.0,2019-08-29,2019-08-13,1578.83486712609
ACC,1400.0,2019-09-26,2019-08-13,1595.987023481359
ACC,1400.0,2019-09-26,2019-08-13,1595.987023481359
ACC,1400.0,2019-10-31,2019-08-13,1594.9809998743992
ACC,1400.0,2019-10-31,2019-08-13,1594.9809998743992
BANKNIFTY,29700.0,2019-11-14,2019-11-13,30545.881785500507
BANKNIFTY,29700.0,2019-11-14,2019-11-13,30545.881785500507
BANKNIFTY,29700.0,2019-11-21,2019-11-13,30777.669882771945
BANKNIFTY,29700.0,2019-11-21,2019-11-13,30777.669882771945
BANKNIFTY,29700.0,2019-11-28,2019-11-13,30711.735259197747
BANKNIFTY,29700.0,2019-11-28,2019-11-13,30711.735259197747
BANKNIFTY,29700.0,2019-12-05,2019-11-13,28636.327888632342
BANKNIFTY,29700.0,2019-12-05,2019-11-13,28636.327888632342
BANKNIFTY,29700.0,2019-12-12,2019-11-13,28346.59774495524
BANKNIFTY,29700.0,2019-12-12,2019-11-13,28346.59774495524
BANKNIFTY,29700.0,2019-12-19,2019-11-13,29145.244802070985
BANKNIFTY,29700.0,2019-12-19,2019-11-13,29145.244802070985
BANKNIFTY,29700.0,2019-12-26,2019-11-13,30280.069033909123
BANKNIFTY,29700.0,2019-12-26,2019-11-13,30280.069033909123
BANKNIFTY,29700.0,2020-01-02,2019-11-13,29238.820414424186
BANKNIFTY,29700.0,2020-01-02,2019-11-13,29238.820414424186
BANKNIFTY,29700.0,2020-01-09,2019-11-13,30701.54891759568
BANKNIFTY,29700.0,2020-01-09,2019-11-13,30701.54891759568
BANKNIFTY,29700.0,2020-01-30,2019-11-13,30183.546903217666
BANKNIFTY,29700.0,2020-01-30,2019-11-13,30183.546903217666
ACC,1400.0,2019-11-28,2019-11-13,1505.6762411743043
ACC,1400.0,2019-11-28,2019-11-13,1505.6762411743043
ACC,1400.0,2019-12-26,2019-11-13,1659.127664898073
ACC,1400.0,2019-12-26,2019-11-13,1659.127664898073
ACC,1400.0,2020-01-30,2019-11-13,1573.5707294446038
ACC,1400.0,2020-01-30,2019-11-13,1573.5707294446038
BANKNIFTY,29700.0,2019-09-19,2019-09-13,29226.449070248906
BANKNIFTY,29700.0,2019-09-19,2019-09-13,29226.449070248906
BANKNIFTY,29700.0,2019-09-26,2019-09-13,31713.006655299614
BANKNIFTY,29700.0,2019-09-26,2019-09-13,31713.006655299614
BANKNIFTY,29700.0,2019-10-03,2019-09-13,28620.39150082672
BANKNIFTY,29700.0,2019-10-03,2019-09-13,28620.39150082672
BANKNIFTY,29700.0,2019-10-10,2019-09-13,28320.453580702575
BANKNIFTY,29700.0,2019-10-10,2019-09-13,28320.453580702575
BANKNIFTY,29700.0,2019-10-17,2019-09-13,28380.142868824565
BANKNIFTY,29700.0,2019-10-17,2019-09-13,28380.142868824565
BANKNIFTY,29700.0,2019-10-24,2019-09-13,28251.459339115096
BANKNIFTY,29700.0,2019-10-24,2019-09-13,28251.459339115096
BANKNIFTY,29700.0,2019-10-31,2019-09-13,29373.952965521567
BANKNIFTY,29700.0,2019-10-31,2019-09-13,29373.952965521567
ACC,1400.0,2019-09-26,2019-09-13,1499.859067926581
ACC,1400.0,2019-09-26,2019-09-13,1499.859067926581
ACC,1400.0,2019-10-31,2019-09-13,1481.3247189134745
ACC,1400.0,2019-10-31,2019-09-13,1481.3247189134745
ACC,1400.0,2019-11-28,2019-09-13,1507.0002665649708
ACC,1400.0,2019-11-28,2019-09-13,1507.0002665649708
BANKNIFTY,29700.0,2019-08-14,2019-08-14,27732.981785500506
BANKNIFTY,29700.0,2019-08-14,2019-08-14,27732.981785500506
BANKNIFTY,29700.0,2019-08-22,2019-08-14,31090.519882771943
BANKNIFTY,29700.0,2019-08-22,2019-08-14,31090.519882771943
BANKNIFTY,29700.0,2019-08-29,2019-08-14,28000.435259197748
BANKNIFTY,29700.0,2019-08-29,2019-08-14,28000.435259197748
BANKNIFTY,29700.0,2019-09-05,2019-08-14,30834.87788863234
BANKNIFTY,29700.0,2019-09-05,2019-08-14,30834.87788863234
BANKNIFTY,29700.0,2019-09-12,2019-08-14,30944.29774495524
BANKNIFTY,29700.0,2019-09-12,2019-08-14,30944.29774495524
BANKNIFTY,29700.0,2019-09-19,2019-08-14,30625.944802070986
BANKNIFTY,29700.0,2019-09-19,2019-08-14,30625.944802070986
BANKNIFTY,29700.0,2019-09-26,2019-08-14,31591.419033909122
BANKNIFTY,29700.0,2019-09-26,2019-08-14,31591.419033909122
BANKNIFTY,29700.0,2019-10-03,2019-08-14,28498.92041442419
BANKNIFTY,29700.0,2019-10-03,2019-08-14,28498.92041442419
BANKNIFTY,29700.0,2019-10-10,2019-08-14,28199.09891759568
BANKNIFTY,29700.0,2019-10-10,2019-08-14,28199.09891759568
